Filename, Sample, U1 (V), I1 (A), Ug (V), gm (A/V), go (A/V), μ (V/V), T (°C)
841_1, 841_1, 350, 0.008, -1.524, 0.001532, 5.011e-05, 30.58, NA
841_2, 841_2, 350, 0.008, -0.4079, 0.001264, 3.914e-05, 32.3, NA
841_3, 841_3, 350, 0.008, -0.8985, 0.00145, 4.69e-05, 30.91, NA
841_4, 841_4, 350, 0.008, -1.056, 0.001518, 4.801e-05, 31.63, NA
