Filename, Sample, U1 (V), I1 (A), Ug (V), gm (A/V), go (A/V), μ (V/V), T (°C)
2SK240_1A, 2SK240_1A, 10, 0.004, -0.1195, 0.02729, 1.967e-05, 1387, NA
2SK240_1B, 2SK240_1B, 10, 0.004, -0.0904, 0.02816, 2.853e-05, 987.2, NA
2SK240_2A, 2SK240_2A, 10, 0.004, -0.1451, 0.024, 1.204e-05, 1993, NA
2SK240_2B, 2SK240_2B, 10, 0.004, -0.1325, 0.02341, 5.058e-06, 4629, NA
