Filename, Sample, U1 (V), I1 (A), Ug (V), gm (A/V), go (A/V), μ (V/V), T (°C)
32B_1, 32B_1, 300, 0.1, -49.27, 0.005783, 0.001446, 3.999, NA
32B_2, 32B_2, 300, 0.1, -46.33, 0.006497, 0.001338, 4.856, NA
32B_3, 32B_3, 300, 0.1, -48.57, 0.005541, 0.001384, 4.004, NA
32B_4_NA, 32B_4, 300, 0.1, -26.62, 0.003258, 0.000819, 3.978, NA
