Filename-1, Sample-1, Filename-2, Sample-2, U1_range_low (V), U1_range_high (V), I1_range_low (A), I1_range_high (A), delta-Vg (V-RMS), delta-Vg mean subtracted (V-RMS)
6C33C_G, 6C33C_G, 6C33C_H, 6C33C_H, 25, 175, 0.01, 0.3, 2.725, 2.711
6C33C_G, 6C33C_G, 6C33C_I, 6C33C_I, 25, 175, 0.01, 0.3, 4.127, 4.023
6C33C_G, 6C33C_G, 6C33C_J, 6C33C_J, 25, 175, 0.01, 0.3, 5.561, 4.647
6C33C_G, 6C33C_G, 6C33C_K, 6C33C_K, 25, 175, 0.01, 0.3, 4.956, 4.544
6C33C_G, 6C33C_G, 6C33C_L, 6C33C_L, 25, 175, 0.01, 0.3, 3.601, 3.273
6C33C_G, 6C33C_G, 6C33C_M, 6C33C_M, 25, 175, 0.01, 0.3, 2.816, 2.685
6C33C_G, 6C33C_G, 6C33C_N, 6C33C_N, 25, 175, 0.01, 0.3, 4.269, 4.17
6C33C_G, 6C33C_G, 6C33C_O, 6C33C_O, 25, 175, 0.01, 0.3, 4.579, 4.439
6C33C_G, 6C33C_G, 6C33C_P, 6C33C_P, 25, 175, 0.01, 0.3, 4.956, 4.89
6C33C_G, 6C33C_G, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 5.276, 5.259
6C33C_G, 6C33C_G, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 10.37, 9.656
6C33C_H, 6C33C_H, 6C33C_I, 6C33C_I, 25, 175, 0.01, 0.3, 3.375, 3.297
6C33C_H, 6C33C_H, 6C33C_J, 6C33C_J, 25, 175, 0.01, 0.3, 5.413, 4.669
6C33C_H, 6C33C_H, 6C33C_K, 6C33C_K, 25, 175, 0.01, 0.3, 4.378, 3.756
6C33C_H, 6C33C_H, 6C33C_L, 6C33C_L, 25, 175, 0.01, 0.3, 2.822, 2.559
6C33C_H, 6C33C_H, 6C33C_M, 6C33C_M, 25, 175, 0.01, 0.3, 1.938, 1.83
6C33C_H, 6C33C_H, 6C33C_N, 6C33C_N, 25, 175, 0.01, 0.3, 3.772, 3.612
6C33C_H, 6C33C_H, 6C33C_O, 6C33C_O, 25, 175, 0.01, 0.3, 4.198, 3.981
6C33C_H, 6C33C_H, 6C33C_P, 6C33C_P, 25, 175, 0.01, 0.3, 4.962, 4.87
6C33C_H, 6C33C_H, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 4.742, 4.705
6C33C_H, 6C33C_H, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 9.765, 8.963
6C33C_I, 6C33C_I, 6C33C_J, 6C33C_J, 25, 175, 0.01, 0.3, 4.298, 3.748
6C33C_I, 6C33C_I, 6C33C_K, 6C33C_K, 25, 175, 0.01, 0.3, 4.192, 2.953
6C33C_I, 6C33C_I, 6C33C_L, 6C33C_L, 25, 175, 0.01, 0.3, 2.48, 2.418
6C33C_I, 6C33C_I, 6C33C_M, 6C33C_M, 25, 175, 0.01, 0.3, 2.498, 2.497
6C33C_I, 6C33C_I, 6C33C_N, 6C33C_N, 25, 175, 0.01, 0.3, 3.429, 2.888
6C33C_I, 6C33C_I, 6C33C_O, 6C33C_O, 25, 175, 0.01, 0.3, 4.257, 3.705
6C33C_I, 6C33C_I, 6C33C_P, 6C33C_P, 25, 175, 0.01, 0.3, 5.033, 4.65
6C33C_I, 6C33C_I, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 4.55, 4.349
6C33C_I, 6C33C_I, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 9.249, 8
6C33C_J, 6C33C_J, 6C33C_K, 6C33C_K, 25, 175, 0.01, 0.3, 6.908, 4.859
6C33C_J, 6C33C_J, 6C33C_L, 6C33C_L, 25, 175, 0.01, 0.3, 4.001, 3.651
6C33C_J, 6C33C_J, 6C33C_M, 6C33C_M, 25, 175, 0.01, 0.3, 4.795, 4.296
6C33C_J, 6C33C_J, 6C33C_N, 6C33C_N, 25, 175, 0.01, 0.3, 5.959, 4.505
6C33C_J, 6C33C_J, 6C33C_O, 6C33C_O, 25, 175, 0.01, 0.3, 6.459, 4.882
6C33C_J, 6C33C_J, 6C33C_P, 6C33C_P, 25, 175, 0.01, 0.3, 6.95, 5.704
6C33C_J, 6C33C_J, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 6.31, 5.34
6C33C_J, 6C33C_J, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 11.24, 8.935
6C33C_K, 6C33C_K, 6C33C_L, 6C33C_L, 25, 175, 0.01, 0.3, 4.303, 2.603
6C33C_K, 6C33C_K, 6C33C_M, 6C33C_M, 25, 175, 0.01, 0.3, 3.98, 2.709
6C33C_K, 6C33C_K, 6C33C_N, 6C33C_N, 25, 175, 0.01, 0.3, 2.072, 1.658
6C33C_K, 6C33C_K, 6C33C_O, 6C33C_O, 25, 175, 0.01, 0.3, 3.16, 2.999
6C33C_K, 6C33C_K, 6C33C_P, 6C33C_P, 25, 175, 0.01, 0.3, 4.619, 4.456
6C33C_K, 6C33C_K, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 4.631, 4.312
6C33C_K, 6C33C_K, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 8.58, 8.468
6C33C_L, 6C33C_L, 6C33C_M, 6C33C_M, 25, 175, 0.01, 0.3, 1.243, 1.087
6C33C_L, 6C33C_L, 6C33C_N, 6C33C_N, 25, 175, 0.01, 0.3, 3.385, 2.479
6C33C_L, 6C33C_L, 6C33C_O, 6C33C_O, 25, 175, 0.01, 0.3, 4.47, 3.588
6C33C_L, 6C33C_L, 6C33C_P, 6C33C_P, 25, 175, 0.01, 0.3, 4.908, 4.314
6C33C_L, 6C33C_L, 6C33C_P_AGAIN, 6C33C_P_AGAIN, 25, 175, 0.01, 0.3, 4.179, 3.757
6C33C_L, 6C33C_L, 6C33C_P_Vg90V, 6C33C_P_Vg90V, 25, 175, 0.01, 0.3, 9.911, 8.471
6C33C_M, 6C33C_M, 6C33C_N, 6C33C_N, 25, 175, 0.01, 0.3, 3.076, 2.578
6C33C_M, 6C33C_M, 6C33C_O, 6C33C_O, 25, 175, 0.01, 0.3, 4.182, 3.603
